index,text_a,text_b,prompt,preferred_text
302,e18073ff63a94e77ed46b41a3edf080d6252b5525dde2d32bef5bb0431f105c1,7f881b5e113276f9e8dd5088d20bbf6516b4970e8d0fbde740b0853a89f4199d,cd6eaa23a3595d199fa691c613c82a8001f61b040a63ccf67c678057b80e6ba4,text_a
93,80223e6a0e334142300be7155a79fbd313d5728a8c9f058f38dfe9783bba7ee3,f70dd86c9a6190913eea4a5f43ecd898c91d5a75fc123eb91d801f17500ea658,58eeac6ff2c29a26842db471f53ad75c9a72f67ff967a0d35d6faaea2ab4383f,text_b
621,020d7e49fba8726d104bcd8814b309bb8c71f0128b2e4943acf1f7d69509304b,ff72d2f38ccd6a691b2f232a928f7f263098aeda18c0d7c33f20a760cedd4e7c,b5ab1bbf12abd8bae8358b6307ca3e224ee09ae307c3f0321af37f1aeaed69fe,text_a
465,c7ddd1759e571762b8eac0e8da370ce8eacca41963cb22d88a43b67157418a0d,e8fb8f4136683128d27a2a6312ba6f09167d8b215027f153cda33c339d154b09,e420ab8a1881dc036e59d4e8ac12c9b37e1424cb2344883ae112a69a077dcd83,text_a
326,30b2dbdc018e03d399e5087e7639c41f3ae83f6d70da9f5be40eae1f3c837ec0,6fad7e2abd4e94b85868f3a6f16de8dad1e8e137a6a3aef672e5bd2dac58b258,8c3c609289ef330ebb179a33982c192e1fe980a8d05193e9d38a442a71ff3f8d,text_b
157,e96ba9c48ce6570278e718eeec9ae1c54f3844e084871015d2d4d7332a416652,50e0030b1d9d3003f1dc6b5bbe3c784e7a6189046acb5f9cf410736e76163367,053339dca8e850652329ef52d7dcfe5c151387e2132e93c9f5b8b0a16e35abf1,text_b
407,98397ee559a514ea223ec7a36c1adc46d718852ce39096d4529b54cf8945f1cc,009009523ce2b04488c71cfdea99399db85357933a6425c03ed09ae36735381d,09fd1ace483d2bb9392685c50ed65fa6e1c51ddbea035b7f8c9cc340c01461c9,text_b
392,c0597fa04ceef9cbdc5cfe4c51409ebcf6629b918144469775dca8c337f030e6,aebd014dda8e1e7aefcf01a826c918cb065709b66e5d8432f97d09575d265e66,cad885ef7e01c2f39a90a9f783d7362a3d8107301d326eeaefeda61da6c48134,text_b
332,011bd672e0308c0fbfbb40c48e0a7b7370d470f6f8d93c757e3b857079c4638d,f6ed6c8d8833d45788ceff46889c32de73a7c7912a49a33e5b0ff8d8e9ff07d6,942026182166e104edb2aafc82876f93e12ef5185d2917ca8b6306dd702d48da,text_a
459,c127651bf31b45340e3e50f135f4aaf4420c1cf88cdd0344248fba4ed253f4e1,8522bac9603ef5921f924715171a48f3a967a9c794ca1c4a1bf5e76d9651c687,a46b68ae14a1702c3e7af20d1cf036d724d4681d1ecd6df182ee64f0c37b7309,text_b
518,700c095cf1e6bdd5e6cee78dced305f6d95cb8fa76dcd199c3ddbe99f3ea4a05,f2ee2477bc9c3c0b98e3359a342184695a8970237b901596ac1ce7ec122a6875,398ecfc2d41570258d14ca95df378b542f4c395f34e15ac363b8d67dfd11c361,text_b
297,88c2f8aecff64f6d984136d87405c2fd213700dc82b8c3ef359b01520ba8c058,49eb3697677d0c65642bf27f0bad2fbd2916cf40f43a1ba2ee7ec72835997ac2,b7765bb0daed16864a15f447758d225ac8684df8cb567a1784c51f8e1786b900,text_b
458,b31bbd466e590954df8d25bd170ef37c70747ba20497363a35ff69288a01f35d,b2b90c5eeb34b8476213939b037816d72097bbe24202d44c1b51cfe70c1723fa,eab11ce9f6cd6cef11233efcf2943d4696f8eb8de963460d95696dc2fafb521f,text_b
308,fa2ef2dd9fcffe1614911fe18e5db8fa4efb4aa412c6f2ca0436ab2b52709cdf,2ce99cfd5c43f156e848ae050c16e82016313c56d6b0b890362c5db882efbd09,30b4ceed92339c06060e414404959d811ccd1cab3d9bcbe3bacccfad7fd5ba82,text_b
497,cacb88409e832b386bc13215629c9ed75a5ff8acd21012d9d8901a21b50b8542,39b721d393fea628ffea56af0112f16b2226755c0d50dbfaf1bb09940a7a5509,1e663531173451d0e4a7ee50cab458652febc2db40dd7f46c8559753a50f0322,text_a
355,9ca422e12f5be19296729e029c42d15817f725606e44f85f0d16389494bade89,49789457086a71432863d3673d28931c828f29e8e82b2ce689e3ca2d299e4c81,9e129d71df764e270d2eaf465478d444a0f2b4801957434adbd43b81e71eb0cb,text_a
43,04a304e86a83325ad95f82d6e0810ff951d0e908042b6bcfdf3b6e2d38952fc4,f7704abb790ad3863b29d272d1d44740272fbea38ae934190554ada9ea8e9919,50807af60c36f9d26c30239dc90f1749751677cf4b79d89d02941597dce1ed9b,text_a
259,55e0e476a7ac62119de1b0f47e3a169dbce6e57a7ba2bf9c8137776f99c5d669,443494be5a3e157163e3405be95136bddabee058572ad72ca5c36c059e6bf015,e2272d734682ab8f64d9ada3c546e3c36e3b5e9e859f97c8daed10c311b27c59,text_b
182,bc8776099c58ad4c625894b755390e5bd24e8ca034102e2c818dfee3064e5503,2b626a9824a01e55eaeb3c4077b7760381827e0f368fc14ece2740774a98189a,e5b6c54966e66fe6f8a2c82ba90baad2057437e0bd42fc58daf8a8c0c74c78dd,text_a
475,d622ade07c8180a1436b7338ca9206ed5a1f8d01546a3bd2f8ae74503c0d85f4,72bab96e34090b6442ab7580347dc09f2b69e186b0e44c8227dab21713049cab,23b14a2779866cdad2ab010e3807dbf894efd7b1a60cbc6d94befd2c3950e3bf,text_a
319,9f4afcc47ae128c1bd1d15430b9f7d3c169edef3ff60c95484ae7488da19f273,b30b498fe5c599c2e18d49bd7620d522a83ce2cd42a767a5b181c2ce13314123,c73d8151a42027fa156f7b74f9b3600487317e084bc14aa53c5ee1339b7545e4,text_a
574,ff97496f47de996198280db3b31b47a2288bcdc74c6e8eeaea2c28cdde3e381c,417bee2cbc5ba7e95481bc6e1624b07387269977227512342e805bebb7c310fc,077e4ccd088956d0494224efb704340a90f4af2690c86668b1c98be6e5c3151c,text_a
372,96ceeadc9781fa55968a40b45f9bf33a7ad7b1db4927dd038b9064b9a40bba61,ff829d8bd9e0721c87eaf8f47d6cf12d47d7d73979547372a24662ad986befff,1facef27912c13c2bf14b358580d6e44d456a89ac5b30818eaaccda4b7f1cee0,text_a
73,ec10b63d45793386336974d15cc4f017b99c6a851d987b1a12ec46c42b17e4f0,4f91e3911651fa71df9fd85c3d7a5ace9a1ea0ce16af13bf384186ad49656571,89e9f5af00a16c545984b7d0c36013889721bb45672078867b12cf0f4c4d9ca0,text_b
148,6f4268ab64bb47854132de38da2cc68f68a453145e6602464482c39ef71954f2,3a250404faa00f0a20c479b9309424bcda1d66972e5a24d63862fec919910508,1b12440128b006f6272a4b644e6a63652028fc090bf5b183e393dff3d74c42a0,text_b
120,d6d29175fa4d6dc77c91f0aed23cd9dec24c32d7c62e12ed1da6ab24669ca35d,aa634ef0857b6a416379681872c750b43348f058b6903a3873e9d1f00f7562c0,27e14f2184b0a064bcfa18ccb372f82d45cdbb79b0f55282fa0c3cca92850c74,text_a
571,43737f751bcc4ce2abb0a03e3a335a9166bb5ed388314608de23fe6910453874,4afa418383ccb5ac47c2b0ca1a39b1695a6fd34c1a775b69ffe256a567fca9e8,99fb27f8a96e343dfc8bd802332a37525bc8ff189e7c71ca51ef72e9a78ec46a,text_a
8,6e591e2d570aa7f2118cbd475fb3f89c8324787af11d5513f75214d73d0d4220,45fc1f6d2210d7aac2a08b2a11bc345ee80c8456bf114b73619d7698b3be753c,2571004d29c3a0a07e5949df0dc71e7003c1ed47dd8e36918a58e841f05b4334,text_a
469,1bb60bd08aebec789f774a5721c288ba6c313d3a6694bd32058749b641bbcd22,664083f97b8eddc2ba6b69783a00ab8ab1b27c8f71595f641051ab795d9f3d9a,89d2c9026184de616bab078aeb18dc713e9af53928fb4b38a52749d3c553f6f2,text_b
451,7dcbdbb0f1c295dd366e44747ef0b4b96728238f0f31e85e185b17860a7ca9c2,8e0ef381467eac2da5737c16adea5425856e2ec3fe243b437f3a029a404e5bc3,321b499e175dc0a42c8350d46f434f72fc997b2af390a9e65510e2ffafb447c4,text_b
441,40e76f9d75a02340ae9cdf719c708de0c2b68c386b127ee643d2e5bf49972340,8d65a10f797915d0521ffe898c46f51376e218c06bd1cf80a701ee41da35912c,c8e0202de135313098e1508a89eb53be27d7327c30857c010c6a0e4be0ae7978,text_b
207,77d3869017e8917bd22b8c991c4ec4a46332888614ae7f2779aa9b60761aab94,464eaaeabdc7da1385d4e43f17d96f0e1485bdeec5f232da8a745b22c3147101,3841b663f795024333e5aeadea184d96702f295a5d0ffcf5794f9ba1a66d82fc,text_a
196,5663eb8ff244d6c76fc028f522f131304d06c9657ddc352c2524f7b1bb89c541,7f2da19cf9d303c6a3de3bdc1bc1331154dcbd8f2846fa08a4f31cb242a67dcd,862ece32589c6524324d2366563fcc63d471e2dc697c43eca20cd2f9135d4a8a,text_a
230,ff8fabd7551ca7c627b701b691417882ccb3b24304f14d2b8efbcb9420c49c33,966e5994da762b5719d36313a9b65cd3f2aef735c05b6fcbbca04ae662026675,28c3ef336ba3b04b82d71d59fbf9145dc6974dc6fd4c5a6707f4ce21a4986e80,text_a
512,54c97fffa499e262943cad04c6f6132c665c22dfdf27c0ad93d06b36dbc73e44,84696d58980e6885c2a8e97b39a72b519e3a53bbe842e4929b18176776156f39,72b9877a3df8fde34b52e261d1dcf544274027b2d64c7b847c229fee352891db,text_a
243,50ba16aff5718867efcb7b28982b737e9064c22811c95294e96560a31c888334,7e9863f7abd9e3b5c1b4db11aeb728d4f7f6e0e2095c13d40fc3c123b76a0047,1e7a6ece9559857b87b72977d9ad9b1b301dc3ab6060cd989eca95730e8a8fe1,text_b
586,3ece0959c5ce866f68c816d2448cd68a50a25d80222c8d56d43e9fb2a6334bc7,403e4dd7c917da193755aa20fcccce867f11b2c965f50fa5321826e68ac7e92d,12dcdc07fac91b16b5f0c1ec87b04ec9f389d41d2e2f47c4a29cf5cf1a0528a2,text_b
14,5d5f5de973e7dc577b52a0254dc05db547852a904020303752e56792ef14cd2c,ccc302738029622e3c9693afb90c144743a7ea6d1adc6c97f082063e2e78114c,201e5d0d329d3d4644bfcd7cc35e9afad3973f1fa43da9b869dc698904b13deb,text_a
494,22baf638098520dfe586b88f0222a25f9d6304723ba5850bc63895a5c4ad85d0,bb61a5361aa509e754e548f338ae86705bb41601a8f215c4804520c02af62112,7476916d13cedb7e20597186910bd8fe498332f7df0e14f3958cd048b3d7df98,text_b
138,9e3eb287b920f889b7685fb3941f045462cb3a1a7ac67871a4f3d0a4af38402b,e09934708151afb3879b2e7a5ae9b1f9089cf04f53e2530a4bf404cbf3bd7a13,0004b70bc91181d795477cb269449204bc24c5b822cf582081df4744530418a0,text_a
110,a42666c0dd100f48ca8ca457e63bf5c395b0dbb902c65b343af25c11995c5924,1eab522ae0fa75c67afd36db423bc054de549b163d028bb4c1c40c11705f7adc,a32e6d53b78aedf66fb2ceb4b5bb5045cea5dd397faa4549fac1f3034ffa80f8,text_a
48,1e6d38b6245be535f4ee587a5e50447e1e03b35d5d143198b1a6d639c4076fa9,9d3a5cfe16b806aa274fdda0a2b039da5987d9732768c17692d47f167f9d40c7,fdb13823f1f0660cfe43a40382291274e2c9ff5824145998736e437770236db9,text_a
411,e10415802c1624115efc09493e37bb9c922a0051b1afb4fb4745fa54b759952e,6a728c588eb4edad55a98124d9364c330a5ffd7687dec67a62021683045dba32,c0d9f4b3c1c8c9342c921118c90bcce17ec5dc6bad20bcd4fac28b169605dc7f,text_a
219,f642c50507680077a4fefc23b8eaab1218a6ef73e9bc7c529b0957ce1d396d34,37eb6e60bbc4d265d5f3466b81cae7c3af94de771367ffdeb3759eae58e49225,145fc1f8d1d6382f0c989e7ce6386a4600f58b1214621bbd3ff4be6ca7aca1e6,text_b
610,982ee79a0a6aa1a8de44410e7c059c34a5e1481c8b7d08282a2824b11f9812b6,44bd3258fc038dca19567a301cb03d4c500206bfa51661bd5801a29a97802cf3,8da7c1661f1a368c185748cc0a6be0ac662bcb74a8c9d9e00b8ca6e9e0f0627c,text_a
386,5efafe84e4e951359d60c2c45d426c7881a8531912215cca6c253c104e724577,e2a5b0a420060eb32c17b27bee4a32b882da5595997f808b85fbe08b7c39009a,2a25ebcbe680bfe04a7e53c72153a85bd561b564805cc3375cbf4c86e86647cb,text_a
617,3c6977e41d4eb750996c3aecc0c403c54e0279ac9c6584b17b42f2c940745f55,14cc5f1e3608dea7e1d159115e38a911751b3fc51490f3be38d44c535f5c3541,1e3273e5844569490e85812214085af54311d58fe40d6e4df673e44735e66a37,text_b
261,e3555bd24aac55644b850fb462f677ffecd93a03ca281836d8446659ec758884,bc1b62beb1a4211733d606672fdbc9be0bb3f4049259122ff9a000eaee7e18d6,8e31ee5d8abf97c4f7c0d11a6d32c247d57d139723cbd9014dd44fa5bf0c080a,text_b
388,59793e42dd2585750f24353ff879ca78b71ed452c35647345196e52c2e2e7199,ff028d7a905fe301a88502d467e58cf575aa636abbd12c36fbf071f00856f67d,ee9e4957ac4c4a5ca8f5c134f7905b48f2e78aa0803666b0f6aaa43b6c781eb1,text_a
541,f765f52fd14bcf48d5773871c188413d461c415e00f237640b05ede48e1e458d,86103b2529e9f5e69b028985d0d2c545c918eb5afaf8916673e284f5092dc6a4,96e369f9e5dc113bc7554ad9a41d5dbf032adcb10e8cfefea83005cadf7e57b0,text_a
191,676cd8c3ceaace7226c6515e2c8157d2cb50dd48c5f948ee39209586bd76e023,c5557b1dbef298e2551cff4d397c1db8fcf321e5b181f1fa4e8eac9823b146a3,06dae18d18f8b3563ad95747ed6f7083340b54702a3581579bf752029ef26e28,text_b
511,67e85152d4a0db72c84a49ba64c16eb753e71801cd8ab7446b84c21d2d94d34f,38650741a481b1ab4f279a00b152131e6eb541c477a726be5cc33d81088fa1a6,82c6bca534bdfd720704190788504e06e04639d8d318c8486e0dc7548105d859,text_b
192,30f778d1945044b1deedd55dace0deedd71b97af7f63e2997585276ce5554dd4,77c0b2848b2abf4c3cbd3ea9dc5c8cd88002428e44f70358ce7a1ee52a0a0afb,4e92a416435b8c6133b25d8fd612a318eb5f6fe29d0338807d58120a48298a1b,text_b
583,4e157f3f7308dc1ec8012d0bb866ec0fc2d8ac12968330fbcc51e629729f1a01,1ee99f023f92609eeae2a623e95f53311a867d25cf4ec91db6beb456478dcf05,34e1dd418dc632909c12cc7c82cfb6c13dd75fa9181231a955b583e067317e72,text_a
373,b3db4d8fd65bc9077e82b59aa01b0255d771e7a0b6f340ab880d6ce27cf07006,2362c13f8e99616ee6b87be907754e2d8907ee1139b841d71ef9789c579b8056,0507c5e50fedfb5046417fb3b97a1067c18f164ac445fbd16a57c3094be989a9,text_a
162,329a3f5d23abec7c090073e744b4ddb677c412bfe9d50a77497ef61e1cbc3666,bbe9e7739f6b46888891f29115c5c8ea2c3d2004ae577e13098cbda03c88fda4,395b801631c7c943677b9b97e4f6f3b4ca7157acbc9401df35f1c2de52d9b6a0,text_b
480,3f9c9cbba5cbb4cee200b905cea22ef49d4356edd1eb19bc1be35ea243879a62,7dfc63071f6ff96eaff6b4f9aab52152893822cbc4c54853b74fed487d6cd03e,8ec4d1fc3683bd1cb4fe563f626090c69d33bcbc1c362e479ad3a443e86f9591,text_a
128,8f4865d864c015eb3f69b754ae6d1b6421faaa56b4dc7fb6d5ffa9452bc136dc,27d624f5a22e31fdbf538406193bd132d4af09b88382c861d0c66fea6bbbd2a6,a21620a27d5bd513025648f935c117f485327840896bad44b8e0125340f4a621,text_b
187,be1611cf96efbbae0458264e7224ee112b05832bfb1284dd2bb69e5612f0951c,a3f00b63964a479c03e7be66f8f1ea36bd303fe1a485da0d5532aa22c472302e,06f3abb4bd79b3e9b6f1deaa3bba8442fb12ec62a9274cd054aa457abfa2c4c2,text_a
313,efa1ae6157b42590c610632f09f81d7b843f4997d15366f0df9aac40a69a04eb,6c851337c5c375d56e2b4c3ad01c492ffc4da155ad42b3dc9ebe2533d4a00d44,ae7c535f497fe954922ef8f47c5d706e85e859c1f74a3788472bb62706a3c2b6,text_b
614,fdef8aad7614a5cb7523c5511e3ba2bcd0314e750ce3af53f4a0d41231a5c1a1,1917f5da6137f2a23a0968eee8d20820d86f662a70aff190d9abb34ea021ad72,8233a61cf71cd7e649fce8b888dc0038fd79374d723922d9a4e49b76cdd6dc2e,text_b
130,1a6417152ed358a5c84565c77c36bf49ac80612b774d73d4aff3e3cebed2b4a0,0b985c729616c9b42605e40ecb3f15c9555eb955964e0a737a7860cdd66d7da4,4c34b15c296be19eff209c57992f10d8820b553e9bb7419deec5566fb11fec00,text_b
532,809e59adb17364edb188e57a8618326bef1eb3d05f6e546f665238171bb3b40f,8caf1e6947dfa8de4a25d284ee538c3e36c0c076373dbb68db5a8776512062a9,8d73a42acb8872e7db5db4a85f4e6a6cb88f671d9c423915661fa7185ac68579,text_b
161,8428e82ee3a5370ce548802ffe1ccaf6b50e130a6b177cade026d924f9bf6d43,ea95b773591bc8858cb4637183d6558bf56d9c940717a9ac0d21c300cc028b24,37f27f40242d619c61ac03eb923fdf0e18af242050263fd0d5286166a70c5087,text_b
242,d299a7d5cdcbd6e52146af573e92219c6928463032b7b0737273bf82404d43e8,af06ec164a704ac6ce9c460a14c6bca5fd2f6e5086062021f238e683d6d843cb,8bd867c830dcf3a8a4a0b7293c4be02206f65a7dc508ca0321781f34247e602e,text_a
265,713c456f0b711940127a886e2fceefc59101af14c152d46da2dc950f1a813d4f,ea3b2544b17a8180d01d240f9a1e1cb081efa1769b43208237e39d30a4067f1c,5126353921331bbda9fd1a73dccf1d87a3b36d990040d0a31fa80d58b9b5789b,text_a
322,31a405344b74a91ded5699adf5ba21e9de315d7cd0fb455da814a0a561c8632d,834bd6eadbcfe9bfcb7f6c6a16fd736341106396b16b5687bd9617a7c55ef092,6922d3230cb2a9afd014136a2fb2e928dc83001984cabdc531e5413c2b426abd,text_b
399,decf6bb81d77a6c0b958a9a0a4c3c722158daa8e69f9e071b103367465ad57de,f9747b2c3c316ee0a3dbadce6bd3eb2ef94d9fae730e88de2776792f93677b3c,e1817ae2cfea6f509e5cea335d886e392a4213eeee915cb286384aeef716eab9,text_a
391,89b6363754ce40c1daae090019c66b1d3f808606213b4efb530b4fe15cf80e80,cd02304e6c202af4f3f99bae12199bebd0f5f89177cd1e7cbe5f474cb55b1740,813cfc3bbd0c8e7305ce9e040bbdcc4de871a76cb4db304d95e5d80d851f256b,text_b
456,593325ac535c99b0f5b30a259824758905607415a96a302354acaf28c0b775f3,24388d4bb612c1da89b4508ceaf3c6c085bab189800e8d999a450837fa827253,58a653fed04d5c109808309e800eb5e5e89c306b603b0d2af654ee0fd5308596,text_a
548,a4fa0cc41158b3fba4216eae3a1e8aedbf1082ee2ecaa5f83459bab1b77b677b,28f27047961386a14e7fc7dc8ba387d0a65ff8100d479bc3950b71a406e6b3bc,756a8bfcdf9e0aee12a3cbf27189e78d0b91aec6bd9aeb8d7a5f773064e370c7,text_a
514,74aa98ef4cef203388c62008f8e04e64e5492dbaaf224b05e4c714272a135122,94abdccf4e4865bf5d1916f31bea96222f7440ccae5b39e53fa67b2c12b4e76c,a4fc9895c38dd99f0f94bdf83a99c680b11558f1c9b9f1e9f47ca99890a73541,text_a
368,3b9c0ad70cc8495e2c90bf517ce00a1473c02e4593c8dc58256b8571cb13b010,ed582cf9186d8b20135967b086ee40c96010ae920b5dfb6ce72ca226af2f4776,0e301991220acdd3c191c6eb3662945066f7ddc775a115b9f0c2bfb5ee66b1c7,text_a
166,4d1247ec8e59062c1bf025ed9881f1c89ca9bd6756a9f4e532a0e975381472ee,38a6f17c7a58231ee61c99b4182817c12374d56b5399a6d53f7d64521becdd82,d20c980a92f3e8459b24b1dbe32d304b6c5b686c02dc8c71450d6ad4c0f32f6d,text_a
395,de44595906be0d54cb6e802114af1ab929dae31a430bda293b1b2094b8df7b86,2c81796ae70f556dc7dcd0660dfc7d7159ca0dff2049f793db7fb5bf2585d56a,c7e4a9d8a1fa0034d8a8b2e854abfb653005c8f705eddbd5fde682162daffa58,text_a
295,50d4c1a7d0c01e944bb10949be510ce763be8a2fa0e070ac8bf4e6c8520ca3e0,a590683ec03cf35304c58fd958ea4799ec3648e142a212d81f526b28519d258b,97c6e604df8e0570f7ae72ffa154e4633869fb825c64c2e6047a550fc8db8976,text_a
551,380ecad603c0bea019b91d8f804614ced1a70c192b49d5473a64e7641ffec033,b3ec9718da87a644ea26582f984c0f2717d412f1b22baa9b23627a42012c4c9a,3e525a5d4211b90ad04de3057b632bc774281b03a1cf2ac3b7642e7e2a6f125b,text_b
290,ab6c542c721e4a0a1019e19ae20c3801692eac971279d946f6df491bac4a2018,f2f9f5d268358854d9d3bf5aa211b0b6206fc6cecd416e7f8da3523f58652b4e,e1c440e9ad541e1f8b1af84b1cf8daf10ee043a273e4ec53bea7ceeba56fcedd,text_b
170,e25b0f82a877723664a2d748fcda4e933ce428ed7bfaa2875961f71010420f73,67710ca52604883c33f648fefa5111b8fe965d368f6905f6f359e8c9a5357df8,dc6e50a2f1d90472e23bf3e816a8cbe5c2c9bfb068626114b49b5088e3283fc6,text_a
547,2214507a59c34ae17ec8b7bc7c8ab5f7b19b5bc943256760bcc221e2b33de2fa,aa8ab7edd34bd8be3704b07a31a12776c301aeea5423314f380ce1355cc95d20,4e462cc98672d835d984b2a07c1e8c504c0300105e9bbaa1752b789b48623ec0,text_a
375,9d1a39aaca8423efd273d44a9acfb5236ef21a0657510bea0c37837216a252c3,9615531a117cfc27336e770e6e7a56b09ed99cf8df001dfc23578e738f1f752a,a740f318710b480268a97a3c4e690b7c5d67a9ef7cb1578c094f7bae77d36ed9,text_a
593,6c4c6bcf2949c9647ab2deade0e509e8025fce375f9d427d317c42a3b009ca4e,523c87c061e2c7ac9aa19e64f7dd92b0be3ce1f805f13bc2ef0dbcd24d34d332,6424907f52de85d97abdf546c3845919e9012c8c76a9773542b32522c4f6dfad,text_a
490,032962a3bae5a78095af5f866984061d64cc7adf21094fdda30ec3a720d4f0aa,10fa1f8957aa0564dcce0f9ca5d1ff4603d6014ef368acce96fc0cbd992d3088,df8334013c895aca6b105ae56f702c62573c0ce0320c627dc6cb17554588c8c5,text_a
379,74a6867b6e3ee0575c71926269ff4a92873c5618cce91e7349aef76b33001e84,bd8f5984073038ca38896f4accf9633d7e4ae39d906befc77fbb8595abf07856,ab98ac812c8c4710635b9e0c04d8b74c011499672056736b051a235c26f85d0f,text_a
461,a375a1340e2b1ce46368c550b1b23e5e7fdd3b9a1a91e681c09ed32b14488fec,170730bf1f5c819dc303310c377b6ea77a92a865fca87e9b026758664b7839db,14df42e8cdc3714a92d7ce3c738a188a9f2e485f6bd28507a26e2adc83b5b891,text_a
382,2354ffdb9979457e142a51020900e49da5b2711dc7351639c1be943c8592f647,393d5575b00c934c6877c4b13ed385f682fa0d766859d4b34cf4bc7a47d8eb64,a46b83a36a38a0478032c793054d75f5f3dae63bc16155c0e904c2d15cb2ec96,text_b
478,54516e38eec11278f84afd4dfce6e33d343b75e97b97f2778e4d181ac0547714,3014fe54ae2e7d382ea906bbe6bd11286d7fe0711bdfd140d7b3f7e653b92230,12ac7384458c36e504d706c236245c737b6e50aedafea78e4fc2bb4c8bcefc99,text_b
445,369dbb7a4da131c9ee1ca986ec246a12c213d0021d3a6eab9da7c372f0a21b2e,9ed82586d83cc56e5b76f968627a2e4a713d1126caa37c290d90cf8718b94ecd,bd2baa2c743689e97597b762e378a28da38927d47cd4d4b8cd6c4d2c7e26e92c,text_a
149,6b2173637d9f7585109fe2022353b48d78ec964d3173169150f59cad3ba3aea2,573b8b2ed3f75619179783f87574fe702442f4727eeeaedd7dd55f034829de69,cec2f9463f29cf6680a525430d7f54d42e6b7df2e0ca6705aec6249363ced1e1,text_a
233,b1a3e3e3e19823f7bfbb6a63f4d019737dc66dba70d9559ab18b154c10ca3b16,136327902da9ae867d2937568c7b16a867d2a03ace01877a393e53cc400233e5,fc69eddd8d6f4df8fb1392a308b5703d988c7f6d245d1d08ae3d5bb6b55ab430,text_a
402,c15adf4762379fb4200936cfd5542e86e2f423f8844fa9c483171043b4eadd36,4604b9e471a158eacc9f892d31e39ab3c4fdb680dbbd9f6078e427f402c9804e,0dd25a498615c5b37bbb5eae0751f02891f812d97dace208fa3153aba6108a5b,text_a
561,b3b73dab0e63d685eba8c55c03238c15a000c0d6e61a8f3674a1062995e9fa1f,71d925a30910bd3c427104e77a987f93f8c541362c470b4a26eafe3e31f045a4,04bf142bcfcdbcd60ebef501ddc997163573b618ebded502506bce93b7a3b059,text_a
632,5d5f0c78a131f6347ba7dcf8c6188dc379c7921e1246d8f35f3c696831ccd920,0b3234dcb39f1a2b080fb68c1ad9bd10201b8373720e8aa2d59563c5d55b0ca4,6cc1e9dcf387b687383c7876d41ab55f007d5bcfc2e956d8ae15f8e1a266e7c0,text_b
626,449eab54eafa276f34238c6312a93ebac353a9f8e761204bd4a2b2875ae5491c,bdbac92c1bf3945f0d40e6cc30250316b266943ea396c46218fe8e5ae982cb74,8539e796c40c9b9fb6b885b59aa639cef6e4c7bdf5e89e0298d52adb66c236bf,text_b
467,1b28a8292e542b094823e064f0900955c0fc9d140a6feaf51f8b209ccd3dd294,01cd7e6c7af1c6e9d4faa5cebaf31f284b7f7840dd0d9283d1792f233e2abf86,ae387c999817ddcd7318a3b7233ad8f826f29a4f516a5f3337a757f601bd8a85,text_b
307,61ee2b985dcfbc254351b3c06d15f0b935ecec92d306cd797f2370a845b2d628,ee200592c3e82e45274665b2ec36725beeb93aac13b1f5dfabf58142e216b6db,5d249a7f636087d7f5627f6e57d37277f795f726f285ea4dade39efa39b9a347,text_b
408,d9da7cda3161629b478eddc2633b28b29e353a03fc6714be9ea8a71469f3790f,2b638354c2ce6d3cff4280de0a80b8928f0366f2d2210f007834ad297cd64a92,317df2025e3bb094ce08c90ceaa1bc12863836c431e0dd9b97a389278884530f,text_a
213,85ef6dc945be667f5728048f69711c4760c5f5d40f9dfe9223c9b93ca48430d5,9789843bb5ba28365c804ce30da7ecf3996c33b1989ad69971a0578fe9b03f00,ea1f9911cc65cf5bb377f685b235ef50396cdb7ffd371573bbd7003a9d5e3051,text_b
179,f5d7b8822bd947b757892bcb08a8b34c0b6ec53a13f12f5fe7e296cf8f1c58d5,8398478a3704cfc0fb2eac518c54765cd03541bcebdad6eb4c0bfd497a80fd49,036ff43477a4b52df9dbfd083f220390bb1c7d8aba0b81c20c2d413ed33432e8,text_b
260,55e0e476a7ac62119de1b0f47e3a169dbce6e57a7ba2bf9c8137776f99c5d669,407b9523e8c12facc2856ad60a0d52f40f2e3ebb9c69b1d5b50bba28c4722b06,9b7385b5c35da729463267540d57b0f28f9311043f9e3bea47befa9b71002b83,text_b
335,20124682b371d9443cc9fb0509e09eed30a873df975d6ba788538fd3f486e590,3f3375a9399eeafa8c4a0945e7367fb69cc5fb189199d45da6485ee1bdec7137,311ee2571a4295752ec33b3622cd630051d519b859703b1727e56c8512c9908d,text_a
306,220d53d65ee54c7a3fc5573be97658d586152c28f4b1440aa03d33e735269b81,c46cc28bde9d905cbbca8c7ffc34d3b1a199ef5181834927d0da8afa63e3adfc,8ca91d0132d9177b6b5e59c45846c6448ec8c391f79833dd8e1ca3bcf281fa3b,text_b
152,aed0bd8e3fe9dc51d0e0aa3bdc66e48b797eac6dba9b525aefa4f6d412bb9de2,83fa957bd3b56127b960523bc056e4410e63c100ce7642ccbe1592726c4a2e1a,35cf7f7879590e390a942121c49536c3103946530596998d3023472afbdf4772,text_a
158,9c10e1cb6ba5ced17d7bec49e6c81be6df1068bc269c904b4eeef9f9603b6580,b4a4bc2e0109bcbf73a967f52d3700c04c062e9c3a5bdfc75b631010de22a087,c5bad25221dce390e930d014b8eedc34b803458ca9c88f62e5838136c45e7c64,text_b
