index,text_a,text_b,preferred_text
179,3584c6a562627a61cd61e6c0056beaf7e5b06e32bef945ffb4545906accaa66c,7e0a180b89e10e41bf6d9c71a1568bbd29e5efa35d7e4b2ad385200b6bd737fa,text_b
260,db35d48adef16efe34eb1ba0ff8aa98b60a14985dc73ab7f948c20ab4da5f811,64f3f0d47146713dd9f3a00478150488354817015ccaac1077dd5ad3d3233163,text_b
335,95de26b36bdace3710e7e4bd7c00839770d6bf5931c204e264f38254bd2896bf,351e5c1f9e211f0632bbbcb6722b825b9a5be90f952665a0fdd4fb568c271a9b,text_a
306,1e72efa452625a7a47aabafb1276ffab9b3e86cad92790269fcca053f756d0d3,4ccf5a496b41264de55d0158ec0904534cd54449f3bd8b22e34a246d20dff794,text_b
152,7a823fae88a6acb8005e9ddd3442f9e86d3115dcfe9daa27162eed419bfaf5d3,cc314b7bc299fec3d35ca57f8424fe1a4de082ae6f48586e44926a278d7a5937,text_a
158,016e381306dfa9ac93c4e4920e0ef5dbfea1171495d20c91fae9b0734d888dd1,7b85a5f9212c3990f6e393651f2b5792b15d1ac98da6be9cf49d8f5561e419a7,text_b
454,aeb4043618daaad7cd2db7e9e6aa992b68e91819d6952968204a37991efe7efe,a58f422e2787c94ec219647e22f282ab5cd9a6dcd26b1ed64f6e49a4de5cabf3,text_a
296,93d99b41057cdaf7f4717de0a44aec1cefb4cc688cddffea01e036fdd7c37aeb,be0e79ae9d3287f4d21fd09ac8fde4e276df11d97758535d38e2b595f2bca4a8,text_b
521,c50ede171ee53ead24fb4bacdd275bdd6327d76d7829a253d31677f9018d7cc1,84c1306da91d95f2bd61da6301b5e6308787f6919db9945f3058b9f1280e1f06,text_b
516,25e0dd25acf9e43ad88a454ef85ef4cb6cee04efa2eb1fa65576bd08ca52e7a2,818fac78ba2190c4f0fb1625072256f6fdc12f78248b27b69912fd95d15712aa,text_a
168,58f5e4506d18266dd153af5badae74d0d0de496d21483f2f1069591cee0cf8d0,1954fa1d78a0ef0d2714f01d3c393746047a8f17440755002b345ea0deabae64,text_a
369,152bffe9830706856bb139d31665b433ca106ac45e771232d1d12fe29be44b4d,8d24e1788366382a095953d5b91790dccc38805f8b97576a10cd1dee1fa03681,text_b
536,98c8c639890a85211603b54559948afe137d3df53f3f2eb428e9f3de3902e9d3,f6a6cbef38a4994a15fc8bbb905ea76e209cabbdc093a107fa3422a28a0d0e39,text_b
143,6eb702fa07a3d50d717ca1f1d0014becf67c3bee15405261eb0f5f9fa050e5cd,c709312484add54bbd4da65c434d52a5554d5554f1b23a6dddf2b2844443c7a6,text_b
482,9846a7020678ecb3fa2ee673360d637e11d23306b414708c8a735663b845965d,2f5c5563bf25ac92fda1052ba5227c7db58c1be3a91d5f8647c580eabb32cc40,text_b
425,b4679e93cdb40d551d38e48f7a5fd45b67bd9b84f25e82f99d93448d4b8e9b02,b5aee89dcddb19c1352d36b906204f8b944a39c29aaef5ddb90fe4e66e156182,text_a
174,00ea2749c459b45a14afab727baab6f92a166520b5f3295e3d96abf0d2d52d9d,9e360a12ff327cd07f04f9fcbed6b407e5d01977ed98e56938e741d167e0f50f,text_a
474,2bc4455a9276c546d4de0631ef755eb3634b98f686bdf44a2ad64e0767b2c428,e2342ceaeb8c6e7d950fdcf2ff80f7f7ed6aa813b505c75ed53fe0e437fb9793,text_a
56,32262e4eb2045bbe6f75cdc8cce9e86bde57097ba4e769e303ac546be2dde6e4,e326552902bcfec2995867271e54c025479e62b8eba2075692ffdec1ea2638b5,text_a
599,2517971e92c2b685ac7f06325bdabd41b3af6ee64416dd4cd567f9dfd246e3f2,23d519750e88de1766fd709cf26e678358c763831511e74a3b29e257c73b45ca,text_b
80,a03e429d4617349044c3fddf05ca96bc1e27245d16fb6ff4da52987c212ffcbe,51f70ce68ee0f405ebbcb356deb72f454a41991243fcd67814af9fd34ab55078,text_b
367,83ee0c6f4fd8356733e241b36619c41186c909279694f7cce11d633b5b877c35,cac8468af156a540064858e800158737c0cef2581aebd147dc939dceaef31cec,text_b
116,329f7434ee73e31934b8794fae8b33055dc6e6f9bb19a884514c93d4fe0f765a,dc0c33a0c3c7cb3eabb10a299d6fabb5a95e73730c3b3824af848842aa382ec1,text_b
317,eba6ff51b3541e6ca62dd225bad3a87d0d045cafe7d20acc7f2fd1867ed81ba3,02639cffcb41337c941351f994170123b9c0c7575c0c04b9e629e24bcfef600f,text_b
245,d436753888b7c3e32c4f1202021daa972558adbc7e731f0694de4da6d234c8ca,f7f14e03d7ac8422cbaa1cd763dfb145a0f2dcc02811e7b1d6a08e7909652c3f,text_a
498,4f7c60ae9d7006a3cbd360aea2c79ebc8727db6fbdc8dcfb49957af6346fa605,7db57bdc0b73d09c88a09d59ef58f59f86ed14d6db5b64a29c732d355f1c9243,text_a
208,cf19f46d753a361e31af14435176f8df83a0458296cdb622963a49b6b7e02bb5,3248b3b6bcff870bb87a630d09c7fc8d053afdca83073a40da19c43dcfaaa8d4,text_a
16,3a45e77ee7c72c3ab71cb1be54090a6ceffce3160441658e677f94d6831ed641,0c8f38a9053d773cde65be9ad29d625eca33ba77ea3691fa03c8d11ac2bd8005,text_b
42,94b203036e2bcc742927d326b2a61feebdcd6828718d542364193c97f3e88391,3aa4db868219c03ef0680909f8128e0f3da978041b63eebafb53889acb290949,text_b
35,541c3459c8e5dcd943deb8ae4038425131fd629b90e73e53f75157a0ffd5be65,5133d2883ae74352b7ed1f4728bf4990dae4e477e38358b1e9051e080b907a70,text_a
223,2003f37c271de7065f24c4e82615defdb3a8a54918e20cfca8b43f65184c5b0c,d40260749009a53c48268a04446e37e71aee6ac6cf5ca3f698ae2a154c1e5976,text_b
185,b42678bcd1d25a6bd76a2837e827c4e7ae3a46fd7ed5070405aaa500b3b6163d,87bf403b1adf2dd3def9ab1f5424e6611db897a1e14dd93069a28634b2b239bc,text_b
517,b06d142e37e554fb459abfa1a54a7ef40e63d8d8a7f33c72f791b73edf5a8ce7,190b1010fce2db6652bb023b747979b50d3fbb437f5be66fd0296476da6f871b,text_b
447,111c3a812dbcfb48329d74dcb4a772814295277ac5c8f9104f900d979a47338c,82c0ca882b089fba595d42930efe84ebc3520665a57a783e28f4930771bdbf16,text_b
292,2ce33c6113a49bf2a7fb069e4f3cf716e6ab386bf976ffbd61c4433a908a30a0,dcb0e4832ffe5a12a4cb364865926064e4f4d8cf50c7fdad7c6868ef8adc1868,text_a
127,44e4e67e9c13b9275ee774a27f6d95066f1aa4c4b25288dfe92cb0f22626a62e,fb490573ed75124759244f3b010167cca94f6ce1c5ee52cd6cd2de43f768aa30,text_a
64,6f9368c657d4c70a28e0ab3a234f56d7403f9ca9474b50ed3fada1e8320f5479,40395751421d9a24d02cc5308a9a2b8b96f36a6c9e92c09c8cde2645aae45434,text_b
315,e16919f73742733afa9b12010a9037e67c46e2ea1ffe0e96a018703d781b2673,a537c63baf9f9f1e598c939d6ab9734ee53ae9ed6394052db281bd5ca216780b,text_a
486,b5774fe7a2c35f4490503f7d11dddd862ec1137b6064971b8a1f15577f3960b8,ac5448802a334e6490de6b68b216924d1dc376d5be8f06453edf42e58f39538c,text_a
508,014f45238e560bb0a6235ae0a731ad00d6027b8e982766b180feee3aa9e72091,96cb07fc9a3629f3f2e03c67057a284c04a2e68fcc41157d12c767bbae62b10d,text_b
232,3d50f3c67105b226afe9381c72b8911f5f3e70f9295fc91a17c1bf12808d2a2b,5a47e8dc988c6b374d337596f481c72118d9c315662d54da930b6d58b6b882fe,text_a
51,d3f1bfe75a961b8f07b5ad529e151d513c79ce49e82d478d81e3c320b63b5745,8831da2a174b3c3e3d306bb92d49411a17b1a2375e08bd4211a102f0ca5046b6,text_b
569,ac66de907cfbcec20081f2b9da081a953ce2194c3d11235c4ea28ebc656df638,6a27c8640a553bf1e64c6da7be0be347cf790462ff6667f081a10e1ca7a51b89,text_a
503,d57392d1b12f6c5d7de9fed25ac68b55a1370e438ec41272547fe74dc9aa0bae,d9bb6d731ea218fa61d3267a86a510eb981e9d08f7bd734864a002c164d610f8,text_a
273,b911429a33d7a35d381295dee0354e132e2493976358ba8bb71c54d6a0aa2a38,6374ad79a6ad876696ddf49b5e8bb39c64259e93c4d26ef6ea6463f1955f992b,text_b
364,8e06c57e349746efe36e7b4cd49e62cf9952e8b32fc5bea42fa37e6884dd4d0d,c931c1ae688a1117ac3526a59bb172844764eb5ef02ce665e9bc207b4b78391e,text_a
331,cb0278440db6a0f13fbad429a31917be0aaaf654220eb8ff8110768399a5cb99,9da12ed8c2f2584d55411b8bea1c70a48e5d8105886a19d0b4f54043901efea4,text_a
618,0d2b8f395df9550658bea471cf26eaebbeb25c7579f63e0d73b6afd5d02a5b0a,a633b2c2a38919db3855e8f37388ad47a57850884ba19a95794ad375445653b6,text_b
6,294385091dabf1d93f09aa5288d269c9989af37a0f767d8e7824c1898dd3fd36,524a8ed2dfdc49f85cfbbb4891635995d88d6391f4ca73688c87a4710d4f520b,text_a
333,8e07c259936ca38b40b3b966c58f41727ad53983826948be44f19c0ae0476803,5c7df2c7ef213e6eac207c306fe2f5fc25217f16439581bda8e819ff4d98fd71,text_a
584,dd15f8ebcad363c751f9077b86c7745b09f5aaa7814b106ce2e77e49c8733b20,6cb4ac622198c1af19148b7bffa397e2e27cc9b06397b29ea0731aa5d234bf3b,text_b
134,d7dda2e7e1c59d781e200341a5a3b16f0b679b8623d57d2020ad8b49e930e990,3b2f4a39b7e3f01afb472fbfdd871400e4e1dccf6f829e1497efb39ee9d6088d,text_b
299,9251dadcb7e1d3cdaa4b80b1660bb8fc70dcaabb59549faec818e56a5eab03b8,25d38ef4a9c114c4aa73cdcb6ac943386c140259530ef7bc4b79210e4067d7b3,text_b
555,7a171efc6e54bcfecfe42e7629ef8db5fca620bd329c5e3607fdea34f2d10358,a840294a8abff136ab55020e6743b30f9d0d67189a3cab5edce4d08ab16d01a6,text_a
281,09929c8620fb2dcf524ea440ac4d4348abbd4af4995098aacfb5766d94976a03,510904df7a93cbba5f93cdf1435a271e8fd9876fea4d3e8549110bfb6d2a06c3,text_b
549,6163e82b1f28cff7ffb1c5e0ee2627cc070e1d92880311774bb3f8a960381fa9,549da1b2d9e2706661d89b95f9b7fabdb73c5043570783b3890cc0f3b451ab7c,text_a
224,d8383da75387e186da52bfbce92d3e618039782f2837a828a3858a257ae438df,de55cd62ceea46ff594b804547ae0538a66d6db044be9b0ebeba57b31c8c8dea,text_a
131,d73e540fb680827ff1b9dff0c99ce3ef5ef92797b86cac62c6c0570a74366a85,d98c51f419c2ee636b2e18fc349c224bc199219e60122afc6c01ebd76537ae90,text_a
380,d830c54b6d573ddcd3cfd71a64aefefccfd89438ad5d6516f471725c15aefb3f,e429dc89b7751407750aa7fc85f1abde99ce2edc770962e4b4aac4d550c253e9,text_a
286,ac4a6bed4c17a636dbd87ce3c117b4122bf75eceb634ee6175bbd25bf82d7f90,175c75ebad4d554deff0983611428c5782f4e6927c78bbfb1bdffbafbab32f31,text_b
76,9af9e4bcb9c1887e0f4d630d02a5e53954d224465e4d2b8e01149c0c863ecf61,ad022d1f0381373145bc68b9d8b3964dc1e1afef040e3a1703d5476353b6145b,text_a
60,cd87d96b2789ca7aaaade525e196920130beaa4c1e151154dd61eea86142321c,0ca37063815e0581e660946a5c7db0760ca76b61f75a435cdef6552e9932380c,text_a
39,494c5e6b65848c6e95b2e68d2129c735c2b3a42a06817f099466f951a531069c,c017b23e9673d2d95fdffca39e86378b3bedc57e527f01685d1cd01e345251d3,text_b
347,828593dc43adfdf2d27ae9f185f0ff6b9d220fbfe6e0deb17a490bd773ecbe07,c60bdf0f55811aeb78d7613511b6773f7f9f942c3dbcf144bd366566157f7602,text_a
427,37ddb5f62ffbcda4af4ccc9b002096167c61d5f99db9a771775694f99fda2cba,c9965626062139b82853ffd6461a8fcdd921b2c3395c65faa96227601befde09,text_a
263,52ab4295f0bc5d7be2ae44be9c2795469120385a7af45ee4a41d4f5845fe18bb,05683b4e8a0560a565517ea92a2090c6cff0b8523a8238f8e254e9f95a9d0abe,text_a
582,156794966ad216333cc2a2fdd92f7a4560efa8253c9d809da66c63072c0629ac,9d5c6f7c3c8f6bc08761a7881564831fe851c18c22b00c16f45beda7338644a6,text_b
34,541c3459c8e5dcd943deb8ae4038425131fd629b90e73e53f75157a0ffd5be65,b26b9f3c6c91385ae68a8ff6eb969ad3dbd39382f6cda446bd28d257fa5fbdab,text_a
507,9d9ef305423c43a243b71eb5109a52858173cb637b52ce94b663b4004f5f9ca6,02b60b760681899ad2269de39b2806d4d3e05e3d607c39dc336febbc5d3fdd9f,text_b
304,6e537dd72593693ed41b8c11011f18459c4f2c1e4fe43e261f841ccc891ac3c4,ce01d328113391e211cd9e356cafb362152c07fd40f6464302456a3f026c9add,text_b
338,773026a1637ab44830e61bffd90cb376536f520ef21442681feb70cc22b56659,648e3459fe5b7abf3a2a60a21faaf4b290826ae0e683e5b4d63c39be3921963d,text_a
374,efdb3957d9a54adce8843f938f6a3eed093c4df57df8bf8725457edfd6d7c895,52b8672d5ae75c5a79dad593081f1a3f96f9d9fa64becbe707008ccf87e0012d,text_a
211,42748595fbc582bc504d047c9404e13690559fc042c52d37adedbd68db8c21cd,d93da3a39835cb19fed2c78fcd073b8f78698fbb547dbbfd8cce4a851c78e8ba,text_b
553,32ecebec59f79f24a8b170a4f698e100951fddf3d48ad37c4997716441eb2c97,27de1d8f0192748edd5e93300bc0b0dd19f0efe11efe13f13df00611581fa7fa,text_b
181,773de434e49f58c8f280157d5b05887362d5e637151df39646a63c7552e436fa,bb9a6e1b2665b48328dd03d53e588efe9e47a03102200c406212083d1c6c9f74,text_b
77,0cea99aa29570112d7706e22f087389dbc9db6c120ce42ab7497141dc5649944,a04eb7956d6a04edfd632c373b360ca1a9b680447d0493b56b8eda4fc78ecff7,text_b
178,bf74f49562c4da5846f746504c14306f530d2fb46983bee10cbc3cfeb9f6a97d,6ca16c474395f521881f551d9c5981a0ba6b4885eb7f3cd80def9a78f1629268,text_b
169,cc2d8461fcc82c6d06c9159bbac7dea709e148e0c7f50030b8c34dad9a4b9479,bfb0bc8bc6396f1341e83379251fecffeb820c020608cd5e634aad8ab19345bb,text_a
619,cc4fdf51f6c175f58f7ffdc1ae71d883c1a7e16127f0b7d303fecaa5ba7e1baf,847ecfc796a06740d35042144e186ae087dc8e0a2d378b454875ddca4856dea0,text_b
10,1038b18d8f6f7dc52cc7e1b0fcc2f3e68f05bf444277c4656da617a4c2273f21,e8ac5e1bd833e0630b06f4cb5dc96ba5eaf83b5908ab6409fdd3d7586ac0e4f2,text_a
426,4ff4bf9fb7e1ac11c6cbf20e7595e6aa22c63c9f70e1380cc9366aae5c786173,255a5ea92e1ea28700e1da09e2b4febdf54c64c77cd98d87f96fb412a85c86a8,text_b
603,c2bebe66eb58a776a9d7950d0e9cca16605269b79696c940ba7fe0266578732a,29960a0cd26c133a2ad4064b276c81b8bfa955de27a5ab0a9a4cee1cee08d154,text_b
79,bcfee4948964d4d5997aff6f7e07064b0c6dd71eeff332949e9b4267a8884530,40a543c2db9f9a1d6ec4d3e76bc25d748755bdec4dff85a628c4cc94516c9dd7,text_b
393,950d74c3646b0dacb98e1bbfc7a94403ff7ecbf6b555c5a43f7b81db900ff64f,bae14d4502bde13bf027234e3b4bd6dcb2a24ac514baeba41f06ca28a28b9d3a,text_a
18,6116e98e999a8adc72cf00aae3f643933ec52cf36be4ff2971a972f98a070db4,158de9ba1e264d6daa2f54dff9f7de91e46b299ea39d83728509abc54199aed0,text_a
205,e21cb164628eefdda8692a2e42c6956db1a5468e73fa41df5cc06a711dd33739,2689bcab01e995b4ec7619507f4a7c29641c4be2803f05421983bbf43d47509c,text_b
50,5f09f16aac340cb7f0d2070ce749673ac3d09484e2bfd873da186734b4829879,c75f2d65c584c279752c212251276ada6445cd5ef0b678a48ec533a0353d40e3,text_b
492,e3f97d64ee0a5b0a72a701da8b46fd7f8f0f78d2e0f7be64590c7fecf6f60d8b,9d1ed1bd47a020cb6683420376194a4e4acb5484cbc307337676f0a3254c52df,text_a
598,299239fafcac6e870ef3af88de6e6821403d95dca0c013c96a86b32aa1c3c21a,64726eb5efa11238906f2b33686035781680e266e100927a83f55e11a7381110,text_b
522,eae27ea34178a51c1fa3c3b98d963ce945686b141179477abfcfa918e2d511c7,ef245a18e341b4d0b56a1bb4e08995fd2a8c00d6d34fec9e19b4d7763b3c8fe9,text_b
287,3351577cf7d95f7bca3af8afdcc589d7b393c1e87e3803cba4ac3591206c5a8f,62aeff46432c5666f7a520134bfcfe2ac7626c659a4258dfec78c53d7fcc6bdd,text_b
361,5692099d24dd20fce2c1517f3ef10ce27dcb4a99a5d4f1c7c7577f6bca963ec6,478e9997a89f286046b25acec3d3d0b598ea1a6e21836d7b70d2142f2cb101a7,text_b
646,97d32ca6c8482e13be556e020ddf4ac9fec21108f7af56df10fc1b347d7d4c6b,a8b8b7c6dea007a3a5feb93a64fc15432f05d17292598902825e064642af2cca,text_a
558,0d70c47efa3aa5a47a20b91ee6535926e0e54557bfe282f666126124cfe882a7,dc340c8718ab4f2c06763334705b80d59287168b630288f73993c2747eb1b840,text_a
440,0644678547fec87384d3c581de6f9e65cfb47db07bc621919b283c457dfdd085,fd065a06dadbce89be1dadc8e1810d110e9b51ec43b2aa8fbb8610b552e19ee3,text_b
310,73fa88a0296848938f47684941d673d48e2321fde12f111c6fd386e97b37b464,05a5adfaa2dd91db84ec82ae0df5d9275ac93f3174422ac378f908b486b4a784,text_a
274,2199bbf18b94250a7c3e215ce3dec0da8aaafcff2cecf11c23ef837c20a39dc8,f79b5a44aa0d1eedcd5bca2cff82a25a2052a133ada7ff05dbfdb800b33f47a2,text_a
280,09929c8620fb2dcf524ea440ac4d4348abbd4af4995098aacfb5766d94976a03,2011a33726ed47c39a95ffc9aa013242899c040c9a5f8af040f72baffd8d66dd,text_b
383,91d6a4ff57496779737cda656a24220033cb6e1cd945349e2a15eff27627c0d5,71f8658e5d4b28fc6f8119f49ef3abf0c6c2fd275c22dd4f6e4cccb9bf297671,text_b
631,3b61a2f1ac6eb84805928140eb6c57e7ac24bdf6311c7f22e49019ac49082b1a,66ba0ece1fcfa15dba428f4d5e142b7b415191cce75b2765c6833e7d76809ff9,text_a
327,59f395c1004278d5e759c803527ba7a0b4dda7de9ab58f65cfa348f3d9a6c911,8077ccfa1400197ad4672c72dce5bfeb69af35345ceaa30c9b41b8c3d88645df,text_b
634,01cb3a69a570f1c4c127415c564e96961ba735957b9d830fe895600743191e83,a5cb612723bba6d022cf3fc07cff4cf274c5110c2f38938e4d8c3df5044daabb,text_a
609,0590dc2de7db5f2e5c87149e9257a87c3bd62642a547a755cccf1a5b43d0730d,ed541a12f70b9e53439cd5be57cd2e5c58e14cee6652e87d2e79c08043ccddca,text_a
396,78c39596f681e4b1d696c4cd356431489688ea2a794e44644e903cb8111bf521,5d199c649dbc7b67c11db04dde3cb44fba040b82ed5aab90fce87ee6ce0bd22c,text_a
455,b41dd66b09b89dc3627f1f3134a591a10057d72888d7aebdf5ead326587a6281,e3a58db57e034961249128dc67dc75c99860ec3212fd53298f432be1b745a2ab,text_a
349,5e3dc6efb39439384c9a2ac48ad05fbd472c7eb15dba3df6ecb9850e8ce38817,d70a3de846f97d67a205172d8a6a27387ddb6ae6b4dd084b3d613b3dd45afda1,text_b
264,522cd0e26fce1690d6b335e60c3f2d7dc06003d81c2c2750d70ec6b6d426b97f,6a86481a98a80ea7dc5a7f31ed61e2699f1714dc6711c4cd0afe59e019c899b1,text_b
210,02350cfc38927351abb7acde224d346d01bc89bc9709908874a4ad16bbbb256f,287b07c6ec6bacb26733dfa8c3c5e62e26a03667007b217df4e0a8072309a698,text_b
54,bc03cbee002dbfddb232958731417e4e3d4b6ad0ade4800f34e6a0e3fe95c1a0,510d33e9235d1581e99e7c0874659e86d6b4e3437095de8e17e6c01b284d93bd,text_a
288,039026288bbcb822d0f340567d7b923931339e47971d0577b3dfb5b7b33c1abd,b1069d0898e8856781dc67b0b22e011ef45d4aacb8d2088354d8b652e158a361,text_a
519,e0c84a3e46a055583131ba5bfc2cfdd6d055ef242f6a6b1050940178fbbef9d0,9797be86940a8298b781cb349aa470a04acb32b9ddd2c09e34512b534132e50e,text_b
250,180ea74a4420d263a260e6f5187ca45a38bc1ebec648a8e3980e457b796319aa,33be5b850e628e90399dbb349638b6c2c49edd358a3d62f407c6cb446803e2b4,text_a
406,5544838d0bd7febcf6426d7c30794b4b52dcda02edb24919f09812da500b8999,b2da812044af6ed79d827bf5bbd11c55d6381aaa184f259337afab4e8e2c513a,text_b
337,3e74aaeedc10518c622155a006f05c0369edf68d7d8fe97803b4fb3576969de0,c669b58074163755221704563b4238df05ead97a6c635c1fd84d7cdd8be89293,text_a
140,252459b212fb61454e590b6bb1ace0510052f6d98b77f444787f7e95e7c82a4f,1e82b260d00418dad6c80c80a998ee6b1431079268e5ee45472e54517f9f5030,text_b
66,7088d5fd79472d252954d908fd39ac7efc2f4fb891e0e2fe8fdd9957debb4bc1,6685d1624cb015d13fd6994a07a00c05b76e6cbbd1ab7e3571ea12591888afeb,text_b
506,03fde974ba2ea328cea007456637d6ecddf0b17cb0d07d459fc32c2c324fe61d,089a6d72a56ef310be8de1c5c26dcc731299dcdc3477e973a26ad3226ff8ab0d,text_b
1,d8fac6a43812afd5278961051cecd5221d3bca1fd76bc5037cbbd3bee203174e,dcd195afbf3a80dfdd7422a107a215900e6733796b01688a75508bf274721a37,text_a
576,9078e280dfe4016a6ec3f32e9f8263dda58a63baec586938e60c569d57a01061,109b6e7e5ef816bf5eb3ae4d83427c92ba0f866151497c74c195f88530520cdc,text_a
627,2c8a08274657beaf57456a69524f04181d364854c4d4506894210b509ea4d3e3,b8c2119ef54371e27d8329e13d5c9ce325706afa5fcb78968c5dc73416f953e4,text_b
62,ac170b084582725ca823a00bbce6b2fbb05927bd722ace6f47841a8ff346fcfd,f9b1871c25fa88af6b9c6a5331c3e055c6d9290ae5a309b5a5cd31112160e8f4,text_a
543,929ee65e9c39aafb5d04df0ff57c34a60073c1024a0b5942325f469074773cc8,fbb0b0293845908c0be523beaaf4e880f1c632cbef8b471ef8682778396dfa8e,text_a
109,92dba134d7aba0fc4bc3cd260d927777f2aad9c248a2f0cefdc18372cace26f5,129e978dc9fe37977f73ecdc4c6e656ec48b00acc9399d07a33ee9de12e6d054,text_b
271,90acd724f974edfc84a373ee3c49db47044e1f8c7f9c316715a0be56e81cc869,559fdd1e9e3460c20ef73eaaadf25e0862cb959441477ea999fb6d76832cef5c,text_b
41,cfb4a19e97ae84867dcd52979671ec9c2c3138a0578594477aa94a96a0511958,7d7ab7a03b29bcb94467f47664a6d8c21fe742715d1aa9e18444c4d49ff99738,text_a
341,72993a8df5ce3e82abe7f7b0916311fbd7f896ad96ec052452180b30de8f652f,96358dc577632731649d42e35b7d7368b2a366adb8f77ad8a40425823aa71fdd,text_a
554,71b3a6132528983ab1699635ba9f510eebc9ae62b2ba06248a59a573992c95d5,7c3528aaf91e8fd9787f09da7b53e5e3e53ffb236452ce8ee335dc77f34b0fb5,text_a
477,846f955143114e210429e4bfce09879167057504892703c9ea8f3936b1ad2dde,4c42fa3af74810a082caeb184e3da7face2ccdf4641b38f6df1fa7f2cd58d0f8,text_b
122,0be550aa50846205d6d42cd1b11f3e0072581142802f9510eb20d972ba3ed5f0,b50df6ebba853464540d577fa8639207b930935dbf3ca69d40cf6ce897626cc7,text_b
442,20b0403f46af65d9b862b446c15e7793672bb9d887d4aacc23377c5669ed3306,7fce08cd822fa9cd90afe9c168b70403de77cce67a207e66547d581275277ab9,text_b
616,7b90ff24c058ac8bdad086fed3c15c0b4f53e119afb95c3ef7dd3ea94b009caa,92e2fc9a5e56c5fe4a3f5c0488ca1b195a84155bb0b2ac608689c20189b5cbd1,text_a
65,34af1412db903c3225b73016b97855113e729477ebc292cc2eecd865bf26afe0,bb2ee795dd0566b45f670b754499fe4b409210441c6bd708bd0af2081b6ab303,text_a
450,d8a471ee5e76f53be07a56c570bf17b4e50eb16339a21729b81734deb1100375,9b7a4efa051d1bc82fb1950d0547eeda069387acde33acb9b8c7f0183edd6298,text_a
343,721b5145427bbd083d98666b90bad0a57686b9b32632eaa02ec196da478214aa,f3663157101d78a9e2b6e95f907290e86bc096fff795d499ddb44bf82d0c5477,text_b
316,2ec1e0f8846feda290aa6de427dd7b43956d926e8b5695651847d638f661f15c,1beb657c4728464f6ba293aeeab6a86ed610e08ff69cd40491c093009daef2da,text_a
17,d62bd61f349358a364d1dcb40925f0ff72d3b3b08074408545b922fe08dc5b4c,d3d713d2ab5766cd4b2b0d87e40515b75a065a7f1bcb743892a3a494d0380946,text_b
412,74b081fea08375b6471b3ad15fe592792c41bf89692c6f3012024644b50d540d,1d62c64abc1beab2a4bb8c3f69f32540a49880939912360680cecae269effb05,text_b
119,b727a42fafdd341bda963fbfe803b41685f2a5f0b767c22191f89e5de5ddd5f6,d72cce45c05c4bcd27de71b2eca5585f368bf1d82ad16b92398e599f9b7fd617,text_b
502,fab3da089e41a50dc4e415d699894041809826f7adc5518bd242a5dd40dffa71,ea968f8bdb2aa3aa934a1fa0aeb02b4773291e0c6247e6dc86f06d971d84ca11,text_a
354,c705eed69fd7a7f9959b511724afffe334f15ae4533a55d049eb4f99475fd09a,31ec89a64ea32b8107973fbab8a153d9192d081f99385b604765577a569e015d,text_a
218,4ef01a5d9215fcf6f4954d85ea77776f48931287a14b812ce0bdfa2c9d86f5a3,ae09186d32f0cee37e3ecb8a0b466e0a48dcff5c562ebd28adbc341db1f2f086,text_b
428,4cd9993c83a2db0e92090b7b0c4c58c20024954a7988c53655fe5be44aac5297,5cd9fd3c1472459ee88dab16884e8a356b08af97938bff183fc920e161edad6f,text_b
640,40231d0e5bd1bf8c4f28d886fb71ce8b8b2b0c2b9e21f49dbc9bd4c8b077fc4e,69be116af70f0b14b2e96f03d628dd23e05a3db1eaaa81303eb948e2fd086b61,text_a
177,4dae3265d3e09f82699fb369d59d8973318bff685203f924211fa68a7b5101dd,458f8be782c11c2e5e98d673f3c44dc12df470acb7e9d8e21a97e186c5db30bf,text_b
400,204434f4c6abf9178a5ec9abb4b22872a6b13b38ec03304740fa62fdbe7ba937,7a4975654396e35011451ea0c6d493d50355bb1373d4d63485695a77b197a11a,text_a
623,250952ad88dd0e3c2dada711a1147dc746ff70e8826ce4b3a1543083e9599f77,57492c12c34a7c43725fd91239b822b68ee51c68d7c4186a8f855bc90ffa7f09,text_b
416,6b0d7fcbd05aa09c121b16426f3277f09e70d0cd8a387c905aa049322b2d7bd7,349c5eb407548a60918bf72e44bc23bfcca89f273af1ed8eeb8360e1a1cd7e44,text_a
318,d5c6e85daff7fee88c614d3eef1063b10c5f073e75f77320e2f36d22fc2f4126,b87d75d70b7ec754ee8bdf482bb1a8467e0857afd6b1484fc0c0e7470e5d154d,text_a
67,5081c03bb27cd6f3eba2be7b6052ad5ef4b1582efa544cf5d951189506e361b3,e3ecf4df6bd111db6e58ba7e0bd3c50c7d2385c70e507988364b2f711051096d,text_a
473,85585c22cd4a79a6ab279134a94b70ce2f4fa824769bfc8079cf4b1d6fc4912e,4c250e5d32f32cc6ed53c5d02a4432c931b39f57daac09b45174e1e4f1d532e6,text_b
63,360d2f934041c9f13254b8e38d5506300c47a5ae65c4b21e56c702cfc8ce0434,9f7d6808130d36bd7e619baf98a60a6f9b170c06f5ea304e8854451f30f5dfdb,text_a
595,f93e009208406c99e5496d10d0341b004a057631378963144ff334ba3d996f46,6064a04f7724de3df5bdec99b4f6848dffd142bf7ce25f39cb4368179c5e9ebd,text_b
